step,packet_count,total_bytes,avg_bytes,iat_mean,iat_std,unique_dst_ip,unique_dst_port,top_dst_port_ratio,anomaly_score,base_threshold,ext_threshold,level,high_risk,consecutive_suspicious,consecutive_extreme,is_extreme,min_packet_gate
366,9,601,66.77777777777777,0.41604191064834595,0.745720983719852,2,3,0.4444444444444444,0.0648469440286491,0.15956266884792783,0.1900081828313001,NORMAL,False,0,0,False,True
367,9,601,66.77777777777777,0.41604191064834595,0.745720983719852,2,3,0.4444444444444444,0.0648469440286491,0.1595687151047355,0.1900081828313001,NORMAL,False,0,0,False,True
368,8,543,67.875,0.5851358686174665,0.9251810427461258,2,4,0.5,0.1549417330557229,0.15957355211018162,0.1900081828313001,NORMAL,False,0,0,False,True
369,5,351,70.2,0.5119938254356384,0.8867993188160763,2,3,0.6,0.14537784416369437,0.15957742171453854,0.1900081828313001,NORMAL,False,0,0,False,True
370,7,483,69.0,0.6826584736506144,0.9654248719056175,2,3,0.5714285714285714,0.1551215875948765,0.15958051739802406,0.1900081828313001,NORMAL,False,0,0,False,True
371,9,615,68.33333333333333,0.384057879447937,0.7127214395581473,2,3,0.5555555555555556,0.051564931060793406,0.15958299394481248,0.1900081828313001,NORMAL,False,0,0,False,True
372,9,615,68.33333333333333,0.384057879447937,0.7127214395581473,2,3,0.5555555555555556,0.051564931060793406,0.1595849751822432,0.1900081828313001,NORMAL,False,0,0,False,True
373,5,324,64.8,0.2561218738555908,0.4436160984476302,2,3,0.4,0.10216454767803806,0.1595865601721878,0.1900081828313001,NORMAL,False,0,0,False,True
374,6,384,64.0,0.7680158138275146,1.0979880770579598,2,3,0.3333333333333333,0.1439534772600719,0.15958782816414346,0.1900081828313001,NORMAL,False,0,0,False,True
375,4,252,63.0,0.9385305245717367,1.3272825965504853,2,3,0.5,0.20238409609599772,0.159588842557708,0.1900081828313001,SUSPICIOUS,False,1,0,True,False
376,6,417,69.5,0.4097949504852295,0.8190902670930982,2,3,0.5,0.08925431336355916,0.15958965407255962,0.1900081828313001,NORMAL,False,0,0,False,True
377,6,417,69.5,0.4097949504852295,0.8190902670930982,2,3,0.5,0.08925431336355916,0.15959030328444093,0.1900081828313001,NORMAL,False,0,0,False,True
378,9,615,68.33333333333333,0.5121188163757324,0.8864388366542544,2,3,0.5555555555555556,0.11256928969566316,0.15959082265394597,0.1900081828313001,NORMAL,False,0,0,False,True
379,8,555,69.375,0.29271074703761507,0.7161759599381681,2,2,0.625,0.04693787300306318,0.15931515452056028,0.1900081828313001,NORMAL,False,0,0,False,True
380,8,555,69.375,0.29271074703761507,0.7161759599381681,2,2,0.625,0.04693787300306318,0.1586308499679604,0.1900081828313001,NORMAL,False,0,0,False,True
381,3,198,66.0,0.0004998445510864258,0.0004998445510864258,2,2,0.6666666666666666,0.14031585991675932,0.15792899749334363,0.1900081828313001,NORMAL,False,0,0,False,False
382,3,198,66.0,0.0004998445510864258,0.0004998445510864258,2,2,0.6666666666666666,0.14031585991675932,0.15736751551365022,0.1900081828313001,NORMAL,False,0,0,False,False
384,1,60,60.0,0.0,0.0,1,1,0.0,0.13238673935916245,0.1569183299298955,0.1900081828313001,NORMAL,False,0,0,False,False
385,1,60,60.0,0.0,0.0,1,1,0.0,0.13238673935916245,0.1565589814628917,0.1900081828313001,NORMAL,False,0,0,False,False
386,2,120,60.0,2.304847240447998,0.0,1,1,1.0,0.18916379363487512,0.1562715026892887,0.1900081828313001,SUSPICIOUS,False,1,0,False,False
387,2,120,60.0,2.304847240447998,0.0,1,1,1.0,0.18916379363487512,0.15604151967040625,0.1900081828313001,SUSPICIOUS,False,2,0,False,False
388,2,120,60.0,2.304847240447998,0.0,1,1,1.0,0.18916379363487512,0.1558575332553003,0.1900081828313001,SUSPICIOUS,False,3,0,False,False
389,2,134,67.0,3.0694642066955566,0.0,1,2,0.5,0.1783408380854471,0.15571034412321555,0.1900081828313001,SUSPICIOUS,False,4,0,False,False
390,2,134,67.0,3.0694642066955566,0.0,1,2,0.5,0.1783408380854471,0.15559259281754775,0.1900081828313001,SUSPICIOUS,False,5,0,False,False
391,6,423,70.5,0.5119439601898194,1.0238879203796385,2,2,0.6666666666666666,0.10567417780985511,0.1554983917730135,0.1900081828313001,NORMAL,False,0,0,False,True
392,9,615,68.33333333333333,0.44777601957321167,0.8655649157591158,2,3,0.5555555555555556,0.08032010804958878,0.1554230309373861,0.1900081828313001,NORMAL,False,0,0,False,True
393,9,615,68.33333333333333,0.44777601957321167,0.8655649157591158,2,3,0.5555555555555556,0.08032010804958878,0.15534655536036035,0.1900081828313001,NORMAL,False,0,0,False,True
394,8,541,67.625,0.14606976509094238,0.3577963913210117,2,3,0.5,0.06906312366395961,0.15528537489873978,0.1900081828313001,NORMAL,False,0,0,False,True
395,9,601,66.77777777777777,0.5118689239025116,1.0240503637750478,2,3,0.4444444444444444,0.11156626854989249,0.1552364305294433,0.1900081828313001,NORMAL,False,0,0,False,True
396,4,252,63.0,1.0241543451944988,1.4483729649373964,2,3,0.5,0.2118054780844122,0.15519727503400613,0.1900081828313001,SUSPICIOUS,False,1,0,True,False
397,1,60,60.0,0.0,0.0,1,1,0.0,0.13238673935916245,0.15516595063765637,0.1900081828313001,NORMAL,False,0,0,False,False
398,5,351,70.2,0.5764616131782532,0.9978837153237555,2,3,0.6,0.15141724487455144,0.15514089112057658,0.1900081828313001,NORMAL,False,0,0,False,True
399,8,549,68.625,0.5854214259556362,0.9354087677816857,2,3,0.5,0.13511511436383006,0.15512084350691274,0.1900081828313001,NORMAL,False,0,0,False,True
400,9,615,68.33333333333333,0.35207390785217285,0.6390926715810568,2,3,0.5555555555555556,0.04981035447112048,0.15510480541598168,0.1900081828313001,NORMAL,False,0,0,False,True
401,9,615,68.33333333333333,0.35207390785217285,0.6390926715810568,2,3,0.5555555555555556,0.04981035447112048,0.1547549870076245,0.1900081828313001,NORMAL,False,0,0,False,True
402,5,324,64.8,0.2558720111846924,0.44318332360671925,2,3,0.4,0.10489232516114944,0.15447513228093876,0.1900081828313001,NORMAL,False,0,0,False,True
403,6,384,64.0,0.717041301727295,1.0039111638072105,2,3,0.3333333333333333,0.148153219455335,0.15425124849959015,0.1900081828313001,NORMAL,False,0,0,False,True
404,3,186,62.0,1.2808592319488525,1.2808592319488525,1,2,0.6666666666666666,0.20319451502370967,0.1540721414745113,0.1900081828313001,SUSPICIOUS,False,1,0,True,False
405,5,351,70.2,0.4470263719558716,0.7742723885507526,2,3,0.6,0.11975092486028804,0.15392885585444818,0.1900081828313001,NORMAL,False,0,0,False,True
406,5,351,70.2,0.4470263719558716,0.7742723885507526,2,3,0.6,0.11975092486028804,0.1538142273583977,0.1900081828313001,NORMAL,False,0,0,False,True
407,7,483,69.0,0.6823253234227499,0.9764597633944344,2,3,0.5714285714285714,0.1513437254711396,0.15332821411532138,0.1900081828313001,NORMAL,False,0,0,False,True
408,9,615,68.33333333333333,0.4161668121814728,0.7888993215805534,2,3,0.5555555555555556,0.07433081591058399,0.15293940352086033,0.1900081828313001,NORMAL,False,0,0,False,True
409,5,324,64.8,0.2558720111846924,0.44318332360671925,2,3,0.4,0.10489232516114944,0.15233312236949376,0.1900081828313001,NORMAL,False,0,0,False,True
410,6,384,64.0,0.6144926071166992,0.8194901426893366,2,3,0.3333333333333333,0.14746315582998604,0.1518480974484005,0.1900081828313001,NORMAL,False,0,0,False,True
411,6,384,64.0,0.6144926071166992,0.8194901426893366,2,3,0.3333333333333333,0.14746315582998604,0.1514600775115259,0.1900081828313001,NORMAL,False,0,0,False,True
412,8,543,67.875,0.5858497960226876,0.9263102077612888,2,4,0.5,0.15647332594380958,0.15144489423782395,0.1900081828313001,SUSPICIOUS,False,1,0,False,True
413,5,351,70.2,0.5129933953285217,0.8885306246562664,2,3,0.6,0.15060151658584964,0.15143274761886238,0.1900081828313001,NORMAL,False,0,0,False,True
414,5,351,70.2,0.5129933953285217,0.8885306246562664,2,3,0.6,0.15060151658584964,0.15142303032369314,0.1900081828313001,NORMAL,False,0,0,False,True
415,8,555,69.375,0.4389232907976423,1.0747300326609688,2,2,0.625,0.0493858340108726,0.15141525648755774,0.1900081828313001,NORMAL,False,0,0,False,True
416,9,615,68.33333333333333,0.5116190612316132,1.0235510676016297,2,3,0.5555555555555556,0.10665394807100248,0.15140903741864942,0.1900081828313001,NORMAL,False,0,0,False,True
417,5,324,64.8,0.2553722858428955,0.4417407916829946,2,3,0.4,0.10489232516114944,0.15140406216352276,0.1900081828313001,NORMAL,False,0,0,False,True
418,5,324,64.8,0.2553722858428955,0.4417407916829946,2,3,0.4,0.10489232516114944,0.15140008195942145,0.1900081828313001,NORMAL,False,0,0,False,True
419,6,384,64.0,0.9207394123077393,1.3881504218022298,2,3,0.3333333333333333,0.18794390160873753,0.1513968977961404,0.1900081828313001,SUSPICIOUS,False,1,0,False,True
420,2,120,60.0,3.5822079181671143,0.0,1,1,1.0,0.18916379363487512,0.15139435046551555,0.1900081828313001,SUSPICIOUS,False,2,0,False,False
421,1,60,60.0,0.0,0.0,1,1,0.0,0.13238673935916245,0.15139231260101566,0.1900081828313001,NORMAL,False,0,0,False,False
422,5,351,70.2,0.576461672782898,0.99788381856202,2,3,0.6,0.15141724487455144,0.15139729905572283,0.1900081828313001,NORMAL,False,0,0,False,True
423,6,417,69.5,0.8707643985748291,1.0691464211755926,2,3,0.5,0.1322678358959568,0.15140128821948856,0.1900081828313001,NORMAL,False,0,0,False,True
424,7,489,69.85714285714286,0.5129100481669108,0.7813765412690052,2,2,0.5714285714285714,0.11915821096053347,0.15140447955050115,0.1900081828313001,NORMAL,False,0,0,False,True
425,9,615,68.33333333333333,0.38580700755119324,0.7116056358541358,2,3,0.5555555555555556,0.050531366696525026,0.15140703261531122,0.1900081828313001,NORMAL,False,0,0,False,True
426,5,324,64.8,0.25937026739120483,0.44117497834976377,2,3,0.4,0.10542443185565697,0.15140907506715925,0.1900081828313001,NORMAL,False,0,0,False,True
427,5,324,64.8,0.25937026739120483,0.44117497834976377,2,3,0.4,0.10542443185565697,0.1514107090286377,0.1900081828313001,NORMAL,False,0,0,False,True
428,3,192,64.0,0.004497885704040527,0.004497885704040527,2,3,0.3333333333333333,0.17038152927678296,0.15141201619782046,0.1900081828313001,SUSPICIOUS,False,1,0,False,False
431,1,60,60.0,0.0,0.0,1,1,0.0,0.13238673935916245,0.15141306193316667,0.1900081828313001,NORMAL,False,0,0,False,False
432,1,60,60.0,0.0,0.0,1,1,0.0,0.13238673935916245,0.15141389852144363,0.1900081828313001,NORMAL,False,0,0,False,False
433,1,60,60.0,0.0,0.0,1,1,0.0,0.13238673935916245,0.1514145677920652,0.1900081828313001,NORMAL,False,0,0,False,False
434,5,351,70.2,0.6386804580688477,1.1062270031766082,2,3,0.6,0.15912651790189858,0.15197127212618083,0.1900081828313001,SUSPICIOUS,False,1,0,False,True
435,5,351,70.2,0.6386804580688477,1.1062270031766082,2,3,0.6,0.15912651790189858,0.15316353400509639,0.1900081828313001,SUSPICIOUS,False,2,0,False,True
436,6,423,70.5,0.4613692283630371,0.9227384567260744,2,2,0.6666666666666666,0.09937747692402465,0.1541173435082288,0.1900081828313001,NORMAL,False,0,0,False,True
437,9,615,68.33333333333333,0.4165416359901428,0.7893911516585561,2,3,0.5555555555555556,0.07433081591058399,0.15488039111073476,0.1900081828313001,NORMAL,False,0,0,False,True
438,9,615,68.33333333333333,0.4165416359901428,0.7893911516585561,2,3,0.5555555555555556,0.07433081591058399,0.15549082919273952,0.1900081828313001,NORMAL,False,0,0,False,True
439,6,384,64.0,0.6138928890228271,0.8179419413529894,2,3,0.3333333333333333,0.14746315582998604,0.15597917965834332,0.1900081828313001,NORMAL,False,0,0,False,True
440,6,384,64.0,0.6138928890228271,0.8179419413529894,2,3,0.3333333333333333,0.14746315582998604,0.15636986003082637,0.1900081828313001,NORMAL,False,0,0,False,True
441,8,543,67.875,0.584707498550415,0.9241883556029116,2,4,0.5,0.1549417330557229,0.1566824043288128,0.1900081828313001,NORMAL,False,0,0,False,True
442,5,351,70.2,0.5122437477111816,0.8866552576569946,2,3,0.6,0.14847117914792896,0.15693243976720198,0.1900081828313001,NORMAL,False,0,0,False,True
443,7,483,69.0,0.6829917033513387,0.9655428784759716,2,3,0.5714285714285714,0.1551215875948765,0.1571324681179133,0.1900081828313001,NORMAL,False,0,0,False,True
444,9,615,68.33333333333333,0.3523237407207489,0.6888408505360777,2,3,0.5555555555555556,0.045123175499807044,0.15729249079848234,0.1900081828313001,NORMAL,False,0,0,False,True
445,9,615,68.33333333333333,0.3523237407207489,0.6888408505360777,2,3,0.5555555555555556,0.045123175499807044,0.1574205089429376,0.1900081828313001,NORMAL,False,0,0,False,True
446,6,384,64.0,0.563917875289917,0.8009054164211376,2,3,0.3333333333333333,0.13515924149653502,0.1575229234585018,0.1900081828313001,NORMAL,False,0,0,False,True
447,6,384,64.0,0.563917875289917,0.8009054164211376,2,3,0.3333333333333333,0.13515924149653502,0.15748319861954915,0.1900081828313001,NORMAL,False,0,0,False,True
448,2,134,67.0,2.0439772605895996,0.0,1,2,0.5,0.1783408380854471,0.15745141874838706,0.1900081828313001,SUSPICIOUS,False,1,0,False,False
449,2,134,67.0,2.0439772605895996,0.0,1,2,0.5,0.1783408380854471,0.15742599485145736,0.1900081828313001,SUSPICIOUS,False,2,0,False,False
450,6,423,70.5,0.5121438503265381,1.0242877006530762,2,2,0.6666666666666666,0.10857721072337967,0.1574056557339136,0.1900081828313001,NORMAL,False,0,0,False,True
451,9,615,68.33333333333333,0.48013484477996826,0.8910925736466916,2,3,0.5555555555555556,0.1113643223593882,0.1573893844398786,0.1900081828313001,NORMAL,False,0,0,False,True
452,8,541,67.625,0.1829085009438651,0.4480324969298448,2,3,0.5,0.08608621001025141,0.1573763674046506,0.1900081828313001,NORMAL,False,0,0,False,True
453,8,541,67.625,0.1829085009438651,0.4480324969298448,2,3,0.5,0.08608621001025141,0.1573659537764682,0.1900081828313001,NORMAL,False,0,0,False,True
454,9,601,66.77777777777777,0.4481508135795593,0.8173835509743036,2,3,0.4444444444444444,0.07874649961208824,0.15735762287392227,0.1900081828313001,NORMAL,False,0,0,False,True
455,4,252,63.0,0.7682823340098063,1.0865152964883245,2,3,0.5,0.16071163047459547,0.15771140187951754,0.1900081828313001,NORMAL,False,0,0,False,False
456,2,134,67.0,2.051973342895508,0.0,1,2,0.5,0.1783408380854471,0.15799442508399375,0.1900081828313001,SUSPICIOUS,False,1,0,False,False
457,3,208,69.33333333333333,2.046476125717163,0.0054972171783447266,2,3,0.3333333333333333,0.173336553644015,0.15822084364757472,0.1900081828313001,SUSPICIOUS,False,2,0,False,False
458,7,489,69.85714285714286,0.5110776821772257,0.7780009360526862,2,2,0.5714285714285714,0.11620470459613819,0.15840197849843948,0.1900081828313001,NORMAL,False,0,0,False,True
459,9,615,68.33333333333333,0.3839329183101654,0.7088462640759498,2,3,0.5555555555555556,0.050531366696525026,0.1585468863791313,0.1900081828313001,NORMAL,False,0,0,False,True
460,8,541,67.625,0.14721206256321498,0.3548934347506129,2,3,0.5,0.06853789210530625,0.15866281268368476,0.1900081828313001,NORMAL,False,0,0,False,True
461,9,601,66.77777777777777,0.38518235087394714,0.7117687040790024,2,3,0.4444444444444444,0.05053556506498125,0.15875555372732753,0.1900081828313001,NORMAL,False,0,0,False,True
462,5,326,65.2,1.0247373580932617,1.0222441678139418,2,3,0.4,0.160852261707509,0.15900410894523842,0.1900081828313001,NORMAL,False,0,0,False,True
463,3,208,69.33333333333333,1.0239876508712769,1.018990159034729,2,3,0.3333333333333333,0.16150478651232536,0.15936108268673033,0.1900081828313001,NORMAL,False,0,0,False,False
464,4,274,68.5,1.362318515777588,0.9597722878038588,2,3,0.5,0.16805984768183668,0.15964666167992383,0.1900081828313001,SUSPICIOUS,False,1,0,False,False
465,6,423,70.5,0.4097949981689453,0.8145956894990377,2,2,0.6666666666666666,0.08633210264126823,0.15987512487447864,0.1900081828313001,NORMAL,False,0,0,False,True
466,9,615,68.33333333333333,0.38430777192115784,0.7095398726045559,2,3,0.5555555555555556,0.050531366696525026,0.1600578954301225,0.1900081828313001,NORMAL,False,0,0,False,True
467,8,527,65.875,0.4396371841430664,0.7453468125851238,2,3,0.5,0.06599171429767692,0.16020411187463757,0.1900081828313001,NORMAL,False,0,0,False,True
468,8,527,65.875,0.4396371841430664,0.7453468125851238,2,3,0.5,0.06599171429767692,0.16032108503024964,0.1900081828313001,NORMAL,False,0,0,False,True
469,4,252,63.0,0.68232528368632,0.9649536701392634,2,3,0.5,0.16805984768183668,0.1604146635547393,0.1900081828313001,SUSPICIOUS,False,1,0,False,False
470,6,417,69.5,0.4093952178955078,0.8182906828374242,2,3,0.5,0.08925431336355916,0.160489526374331,0.1900081828313001,NORMAL,False,0,0,False,True
471,6,417,69.5,0.4093952178955078,0.8182906828374242,2,3,0.5,0.08925431336355916,0.16054941663000438,0.1900081828313001,NORMAL,False,0,0,False,True
472,6,423,70.5,0.40999488830566405,0.8194900235236818,2,2,0.6666666666666666,0.08633210264126823,0.16059732883454308,0.1900081828313001,NORMAL,False,0,0,False,True
473,7,489,69.85714285714286,0.6821587483088175,0.9643663285657849,2,2,0.5714285714285714,0.1513238688097892,0.16063565859817405,0.1900081828313001,NORMAL,False,0,0,False,True
474,3,198,66.0,1.0239877700805664,1.0189902782440186,2,2,0.6666666666666666,0.16614427393035847,0.16075075694857086,0.1900081828313001,SUSPICIOUS,False,1,0,False,False
475,3,198,66.0,1.0239877700805664,1.0189902782440186,2,2,0.6666666666666666,0.16614427393035847,0.1614119064773054,0.1900081828313001,SUSPICIOUS,False,2,0,False,False
476,18,1204,66.88888888888889,0.1356380406547995,0.5410542167450413,3,3,0.8888888888888888,0.19775892884562873,0.16194082610029306,0.1900081828313001,SUSPICIOUS,False,3,1,True,True
477,18,1204,66.88888888888889,0.1356380406547995,0.5410542167450413,3,3,0.8888888888888888,0.19775892884562873,0.16236396179868318,0.1900081828313001,SUSPICIOUS,False,4,2,True,True
478,20,1344,67.2,0.10784077644348145,0.45729414737438484,2,1,1.0,0.222562671335646,0.16236396179868318,0.1900081828313001,ATTACK,True,5,3,True,True
479,20,1344,67.2,0.10784077644348145,0.45729414737438484,2,1,1.0,0.222562671335646,0.16236396179868318,0.1900081828313001,ATTACK,True,6,4,True,True
480,22,1464,66.54545454545455,0.19504527818588985,0.6010078469873233,2,1,1.0,0.2220694166335998,0.16236396179868318,0.1900081828313001,ATTACK,True,7,5,True,True
481,6,392,65.33333333333333,0.4093952178955078,0.8187904357910156,2,1,1.0,0.17836184910905029,0.16270247035739527,0.1900081828313001,SUSPICIOUS,False,8,0,False,True
482,13,860,66.15384615384616,0.3414125442504883,0.7631983314994468,2,1,1.0,0.17506655105067492,0.16297327720436494,0.1900081828313001,SUSPICIOUS,False,9,0,False,True
483,9,588,65.33333333333333,0.25624680519104004,0.6775876429145438,2,1,1.0,0.15536940444280967,0.16318992268194069,0.1900081828313001,NORMAL,False,0,0,False,True
484,16,1056,66.0,0.2900548934936523,0.6923816114995015,2,1,1.0,0.1819906514923877,0.16336323906400127,0.1900081828313001,SUSPICIOUS,False,1,0,False,True
485,14,936,66.85714285714286,0.17706526242769682,0.5439871429168655,2,1,1.0,0.1992205393244295,0.16350189216964975,0.1900081828313001,SUSPICIOUS,False,2,1,True,True
486,11,740,67.27272727272727,0.20459766387939454,0.5345545161435549,2,1,1.0,0.16300510711123672,0.16374784350807053,0.1900081828313001,NORMAL,False,0,0,False,True
487,11,740,67.27272727272727,0.20459766387939454,0.5345545161435549,2,1,1.0,0.16300510711123672,0.16394460457880716,0.1900081828313001,NORMAL,False,0,0,False,True
488,10,664,66.4,0.42678650220235187,0.8007366735306344,2,1,1.0,0.16885085517458187,0.16410201343539646,0.1900081828313001,NORMAL,False,0,0,False,True
489,6,392,65.33333333333333,0.4097949504852295,0.819589900970459,2,1,1.0,0.17836184910905029,0.16422794052066791,0.1900081828313001,SUSPICIOUS,False,1,0,False,True
490,13,860,66.15384615384616,0.21322667598724365,0.7071928795443707,2,1,1.0,0.19207767094641026,0.16432868218888508,0.1900081828313001,SUSPICIOUS,False,2,1,True,True
491,13,860,66.15384615384616,0.21322667598724365,0.7071928795443707,2,1,1.0,0.19207767094641026,0.1644092755234588,0.1900081828313001,SUSPICIOUS,False,3,2,True,True
492,16,1072,67.0,0.13686486879984539,0.5118343933108732,2,1,1.0,0.19967175764980583,0.1644092755234588,0.1900081828313001,ATTACK,True,4,3,True,True
493,16,1072,67.0,0.13686486879984539,0.5118343933108732,2,1,1.0,0.19967175764980583,0.1644092755234588,0.1900081828313001,ATTACK,True,5,4,True,True
494,16,1072,67.0,0.13686486879984539,0.5118343933108732,2,1,1.0,0.19967175764980583,0.1644092755234588,0.1900081828313001,ATTACK,True,6,5,True,True
495,9,604,67.11111111111111,0.3516990542411804,0.9301305345402017,2,1,1.0,0.15869029994039197,0.1644737501911178,0.1900081828313001,NORMAL,False,0,0,False,True
496,9,604,67.11111111111111,0.3516990542411804,0.9301305345402017,2,1,1.0,0.15869029994039197,0.16452532992524496,0.1900081828313001,NORMAL,False,0,0,False,True
497,6,374,62.333333333333336,0.5121438026428222,1.0242876052856444,2,1,1.0,0.17942444921541423,0.1645665937125467,0.1900081828313001,SUSPICIOUS,False,1,0,False,True
498,12,766,63.833333333333336,0.25596287033774634,0.7324650153498318,2,1,1.0,0.1688489850052648,0.1645996047423881,0.1900081828313001,NORMAL,False,0,0,False,True
499,12,766,63.833333333333336,0.25596287033774634,0.7324650153498318,2,1,1.0,0.1688489850052648,0.16462601356626122,0.1900081828313001,NORMAL,False,0,0,False,True
500,17,1098,64.58823529411765,0.1919664591550827,0.6802066618566595,2,1,1.0,0.19524060240423946,0.1646471406253597,0.1900081828313001,SUSPICIOUS,False,1,1,True,True
501,17,1098,64.58823529411765,0.1919664591550827,0.6802066618566595,2,1,1.0,0.19524060240423946,0.1646640422726385,0.1900081828313001,SUSPICIOUS,False,2,2,True,True
502,9,604,67.11111111111111,0.00012493133544921875,0.00033053724455782066,2,1,1.0,0.19338730992575193,0.1646640422726385,0.1900081828313001,ATTACK,True,3,3,True,True
503,10,664,66.4,0.25609413782755536,0.7239903138116061,2,1,1.0,0.1446317271072577,0.16467756359046154,0.1900081828313001,NORMAL,False,0,0,False,True
504,10,664,66.4,0.25609413782755536,0.7239903138116061,2,1,1.0,0.1446317271072577,0.16468838064471997,0.1900081828313001,NORMAL,False,0,0,False,True
505,11,740,67.27272727272727,0.25587198734283445,0.7672827902162338,2,1,1.0,0.15735572413709042,0.1646970342881267,0.1900081828313001,NORMAL,False,0,0,False,True
506,11,740,67.27272727272727,0.25587198734283445,0.7672827902162338,2,1,1.0,0.15735572413709042,0.1647039572028521,0.1900081828313001,NORMAL,False,0,0,False,True
507,16,1072,67.0,0.15385637283325196,0.5754107095211753,2,1,1.0,0.19636797575857534,0.16470949553463243,0.1900081828313001,SUSPICIOUS,False,1,1,True,True
508,16,1072,67.0,0.15385637283325196,0.5754107095211753,2,1,1.0,0.19636797575857534,0.16471392620005668,0.1900081828313001,SUSPICIOUS,False,2,2,True,True
509,19,1268,66.73684210526316,0.24199006292555067,0.6856334218366366,2,1,1.0,0.2074420099343497,0.16471392620005668,0.1900081828313001,ATTACK,True,3,3,True,True
510,9,588,65.33333333333333,0.2559969425201416,0.6773042463011912,2,1,1.0,0.15536940444280967,0.1647174707323961,0.1900081828313001,NORMAL,False,0,0,False,True
511,12,784,65.33333333333333,0.372177470814098,0.7895077552726064,2,1,1.0,0.16665210397978125,0.16472030635826762,0.1900081828313001,NORMAL,False,0,0,False,True
512,10,664,66.4,0.2558719846937392,0.6379453981308625,2,1,1.0,0.14323893201368532,0.16472257485896483,0.1900081828313001,NORMAL,False,0,0,False,True
513,10,664,66.4,0.2558719846937392,0.6379453981308625,2,1,1.0,0.14323893201368532,0.1647243896595226,0.1900081828313001,NORMAL,False,0,0,False,True
514,8,528,66.0,0.32926385743277414,0.7072365537180768,2,1,1.0,0.16817948577041264,0.16472584149996883,0.1900081828313001,NORMAL,False,0,0,False,True
515,9,604,67.11111111111111,0.5441027879714966,0.8722103889405345,2,1,1.0,0.19907761787803457,0.16472700297232581,0.1900081828313001,SUSPICIOUS,False,1,1,True,True
516,13,860,66.15384615384616,0.23454932371775308,0.5855290220690782,2,1,1.0,0.19618126411428682,0.1647279321502114,0.1900081828313001,SUSPICIOUS,False,2,2,True,True
517,17,1098,64.58823529411765,0.24006739258766174,0.5537287313269974,2,1,1.0,0.19484824380022425,0.1647279321502114,0.1900081828313001,ATTACK,True,3,3,True,True
518,16,1038,64.875,0.11954019864400228,0.30761610828740166,2,1,1.0,0.20708369193545362,0.1647279321502114,0.1900081828313001,ATTACK,True,4,4,True,True
519,19,1234,64.94736842105263,0.22738626268174914,0.5769840446243552,2,1,1.0,0.2019995805992426,0.1647279321502114,0.1900081828313001,ATTACK,True,5,5,True,True
520,12,766,63.833333333333336,0.30239419503645465,0.6965576689479973,2,1,1.0,0.16684067515788337,0.16472867549251985,0.1900081828313001,NORMAL,False,0,0,False,True
521,16,1038,64.875,0.2901881694793701,0.7412093070011698,2,1,1.0,0.18872396510386547,0.16472927016636663,0.1900081828313001,SUSPICIOUS,False,1,0,False,True
522,12,800,66.66666666666667,0.18663389032537286,0.590188182006242,2,1,1.0,0.18877993066535226,0.16472974590544404,0.1900081828313001,SUSPICIOUS,False,2,0,False,True
523,17,1132,66.58823529411765,0.25618433952331543,0.6776126906692999,2,1,1.0,0.19459040978578424,0.16473012649670596,0.1900081828313001,SUSPICIOUS,False,3,1,True,True
524,14,936,66.85714285714286,0.15738281836876503,0.544901623376843,2,1,1.0,0.20074983411509517,0.1647304309697155,0.1900081828313001,SUSPICIOUS,False,4,2,True,True
525,20,1310,65.5,0.21562897531609787,0.53940054253817,2,1,1.0,0.21367492047406866,0.1647304309697155,0.1900081828313001,ATTACK,True,5,3,True,True
526,11,706,64.18181818181819,0.20519733428955078,0.42526886149275145,2,1,1.0,0.16113707923295328,0.16473067454812315,0.1900081828313001,NORMAL,False,0,0,False,True
527,11,706,64.18181818181819,0.20519733428955078,0.42526886149275145,2,1,1.0,0.16113707923295328,0.16473086941084927,0.1900081828313001,NORMAL,False,0,0,False,True
528,11,706,64.18181818181819,0.3073462724685669,0.7031841156540067,2,1,1.0,0.15914016421149424,0.16473102530103015,0.1900081828313001,NORMAL,False,0,0,False,True
529,10,664,66.4,0.25576096110873753,0.7230479478301811,2,1,1.0,0.1446317271072577,0.16473115001317487,0.1900081828313001,NORMAL,False,0,0,False,True
530,11,724,65.81818181818181,0.20519733428955078,0.6149258287572015,2,1,1.0,0.15818445021991134,0.16473124978289064,0.1900081828313001,NORMAL,False,0,0,False,True
531,11,724,65.81818181818181,0.20519733428955078,0.6149258287572015,2,1,1.0,0.15818445021991134,0.16473132959866324,0.1900081828313001,NORMAL,False,0,0,False,True
532,11,724,65.81818181818181,0.20499742031097412,0.6139929729387803,2,1,1.0,0.15818445021991134,0.16473139345128132,0.1900081828313001,NORMAL,False,0,0,False,True
533,11,724,65.81818181818181,0.20499742031097412,0.6139929729387803,2,1,1.0,0.15818445021991134,0.1647314445333758,0.1900081828313001,NORMAL,False,0,0,False,True
534,11,740,67.27272727272727,0.28135926723480226,0.8437447040939167,2,1,1.0,0.16199342709257236,0.16473148539905139,0.1900081828313001,NORMAL,False,0,0,False,True
535,11,740,67.27272727272727,0.28135926723480226,0.8437447040939167,2,1,1.0,0.16199342709257236,0.16473151809159184,0.1900081828313001,NORMAL,False,0,0,False,True
536,10,664,66.4,0.22721966107686362,0.6426742526654371,2,1,1.0,0.14836189017648194,0.16473154424562422,0.1900081828313001,NORMAL,False,0,0,False,True
