step,packet_count,total_bytes,avg_bytes,iat_mean,iat_std,unique_dst_ip,unique_dst_port,top_dst_port_ratio,anomaly_score,base_threshold,ext_threshold,level,high_risk,consecutive_suspicious,consecutive_extreme,is_extreme,min_packet_gate,phase
323,6,384,64.0,0.615058183670044,0.8201609482572908,2,3,0.3333333333333333,0.14840687471748237,0.16425717250764435,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
324,6,384,64.0,0.615058183670044,0.8201609482572908,2,3,0.3333333333333333,0.14840687471748237,0.1644777859184304,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
325,9,609,67.66666666666667,0.5120069980621338,0.8868230149648563,2,4,0.4444444444444444,0.13435315664321623,0.16465427664705923,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
326,6,417,69.5,0.4091057300567627,0.8182114601135253,2,3,0.5,0.08925431336355916,0.1647954692299623,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
327,7,483,69.0,0.6821762323379517,0.9647430524746439,2,3,0.5714285714285714,0.1551215875948765,0.16490842329628475,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
328,9,615,68.33333333333333,0.3841615915298462,0.7127345832510527,2,3,0.5555555555555556,0.051564931060793406,0.16499878654934272,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
329,9,615,68.33333333333333,0.3841615915298462,0.7127345832510527,2,3,0.5555555555555556,0.051564931060793406,0.1650710771517891,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
330,5,318,63.6,0.7685732245445251,0.8493884929691753,2,3,0.4,0.16739860496051429,0.16512890963374618,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
331,5,318,63.6,0.7685732245445251,0.8493884929691753,2,3,0.4,0.16739860496051429,0.16517517561931186,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
332,8,543,67.875,0.5847227232796806,0.9245284203017474,2,4,0.5,0.1549417330557229,0.16521218840776442,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
333,5,351,70.2,0.511132538318634,0.8853075257695202,2,3,0.6,0.14537784416369437,0.16524179863852645,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
334,7,483,69.0,0.6396863460540771,0.9075488469306807,2,3,0.5714285714285714,0.15948529579236137,0.16526548682313608,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
335,9,615,68.33333333333333,0.35216906666755676,0.639615822472158,2,3,0.5555555555555556,0.04981035447112048,0.16528443737082377,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
336,9,615,68.33333333333333,0.35216906666755676,0.639615822472158,2,3,0.5555555555555556,0.04981035447112048,0.16529959780897394,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
337,6,384,64.0,0.6152587890625,0.8207622994284992,2,3,0.3333333333333333,0.14840687471748237,0.16531172615949408,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
338,4,252,63.0,0.6841764450073242,0.9675716075855679,2,3,0.5,0.16805984768183668,0.1653214288399102,0.1900081828313001,NORMAL,False,0,0,False,False,BEACON
339,8,543,67.875,0.5851514680044991,0.9252088331394053,2,4,0.5,0.1549417330557229,0.16532919098424306,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
340,5,351,70.2,0.5108827352523804,0.8848748541668824,2,3,0.6,0.14537784416369437,0.16533540069970937,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
341,7,483,69.0,0.6820102135340372,0.964509173394515,2,3,0.5714285714285714,0.1551215875948765,0.16534036847208242,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
342,9,615,68.33333333333333,0.38428694009780884,0.7130269228583329,2,3,0.5555555555555556,0.051564931060793406,0.16534434268998086,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
343,9,615,68.33333333333333,0.38428694009780884,0.7130269228583329,2,3,0.5555555555555556,0.051564931060793406,0.16484773539574055,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
344,6,384,64.0,0.614459228515625,0.8188629270581671,2,3,0.3333333333333333,0.14746315582998604,0.16445044956034832,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
345,6,384,64.0,0.614459228515625,0.8188629270581671,2,3,0.3333333333333333,0.14746315582998604,0.16413262089203454,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
346,8,543,67.875,0.5848660809653146,0.9247545096833759,2,4,0.5,0.1549417330557229,0.1638783579573835,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
347,7,483,69.0,0.6400202512741089,0.908112392105434,2,3,0.5714285714285714,0.15948529579236137,0.16367494760966267,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
348,9,615,68.33333333333333,0.3521566092967987,0.6394527489662868,2,3,0.5555555555555556,0.04981035447112048,0.16351221933148602,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
349,9,615,68.33333333333333,0.3521566092967987,0.6394527489662868,2,3,0.5555555555555556,0.04981035447112048,0.1627068346236611,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
350,6,384,64.0,0.6150487422943115,0.8201695921360962,2,3,0.3333333333333333,0.14840687471748237,0.16206252685740113,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
351,6,384,64.0,0.6150487422943115,0.8201695921360962,2,3,0.3333333333333333,0.14840687471748237,0.1615470806443932,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
352,8,543,67.875,0.5850224154336112,0.9250030495886434,2,4,0.5,0.1549417330557229,0.16113472367398682,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
353,5,351,70.2,0.5111440420150757,0.885327450756232,2,3,0.6,0.14537784416369437,0.1604121043598881,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
354,7,483,69.0,0.6820258696873983,0.9641766080026929,2,3,0.5714285714285714,0.1551215875948765,0.15983400890860913,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
355,9,615,68.33333333333333,0.3839210569858551,0.7121678986159311,2,3,0.5555555555555556,0.050531366696525026,0.15937153254758596,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
356,9,615,68.33333333333333,0.3839210569858551,0.7121678986159311,2,3,0.5555555555555556,0.050531366696525026,0.1590015514587674,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
357,6,384,64.0,0.6146516323089599,0.8191926802293588,2,3,0.3333333333333333,0.14746315582998604,0.15870556658771257,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
358,6,384,64.0,0.6146516323089599,0.8191926802293588,2,3,0.3333333333333333,0.14746315582998604,0.1584687786908687,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
359,8,543,67.875,0.5851429871150425,0.9251923318142882,2,4,0.5,0.1549417330557229,0.1582793483733936,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
360,5,351,70.2,0.5118832588195801,0.8866078118194423,2,3,0.6,0.14537784416369437,0.15812780411941355,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
361,7,483,69.0,0.6405206123987833,0.908747979767123,2,3,0.5714285714285714,0.15948529579236137,0.1583993024540031,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
362,9,615,68.33333333333333,0.3521697521209717,0.6399185537286184,2,3,0.5555555555555556,0.04981035447112048,0.15861650112167475,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
363,9,615,68.33333333333333,0.3521697521209717,0.6399185537286184,2,3,0.5555555555555556,0.04981035447112048,0.15879026005581207,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
364,6,384,64.0,0.6138602256774902,0.8188139166718368,2,3,0.3333333333333333,0.14746315582998604,0.15892926720312192,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
365,6,384,64.0,0.6138602256774902,0.8188139166718368,2,3,0.3333333333333333,0.14746315582998604,0.1586477391831962,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
366,9,609,67.66666666666667,0.5120084583759308,0.8868246990619036,2,4,0.4444444444444444,0.13435315664321623,0.1584225167672556,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
367,6,417,69.5,0.40970678329467775,0.8194135665893555,2,3,0.5,0.08925431336355916,0.15824233883450314,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
368,9,615,68.33333333333333,0.5121334791183472,0.8870412060899919,2,3,0.5555555555555556,0.11256928969566316,0.15809819648830117,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
369,9,615,68.33333333333333,0.3840376138687134,0.7128035278911955,2,3,0.5555555555555556,0.051564931060793406,0.15798288261133958,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
370,9,615,68.33333333333333,0.3840376138687134,0.7128035278911955,2,3,0.5555555555555556,0.051564931060793406,0.1578906315097703,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
371,5,318,63.6,0.7678254842758179,0.8488631077865054,2,3,0.4,0.16562349656766673,0.15820956436628852,0.1900081828313001,SUSPICIOUS,False,1,0,False,True,BEACON
372,5,318,63.6,0.7678254842758179,0.8488631077865054,2,3,0.4,0.16562349656766673,0.15913991273678668,0.1900081828313001,SUSPICIOUS,False,2,0,False,True,BEACON
373,7,477,68.14285714285714,0.639687975247701,0.9076910333805202,2,3,0.42857142857142855,0.15685340512179302,0.15988419143318522,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
374,6,417,69.5,0.3581185817718506,0.7162371635437013,2,3,0.5,0.0668707358833307,0.16047961439030406,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
375,8,549,68.625,0.5484468596322196,0.8699065098702613,2,3,0.5,0.12426287675500602,0.1609559527559991,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
376,9,615,68.33333333333333,0.3840378224849701,0.7128039293484121,2,3,0.5555555555555556,0.051564931060793406,0.16133702344855516,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
377,9,615,68.33333333333333,0.3840378224849701,0.7128039293484121,2,3,0.5555555555555556,0.051564931060793406,0.1616418800026,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
378,5,318,63.6,0.7683256268501282,0.8496170643250566,2,3,0.4,0.16739860496051429,0.16188576524583587,0.1900081828313001,SUSPICIOUS,False,1,0,False,True,BEACON
379,5,318,63.6,0.7683256268501282,0.8496170643250566,2,3,0.4,0.16739860496051429,0.16208087344042457,0.1900081828313001,SUSPICIOUS,False,2,0,False,True,BEACON
380,4,260,65.0,1.3650237719217937,0.9652189461280809,1,2,0.5,0.1609976499812944,0.1623730718730995,0.1900081828313001,NORMAL,False,0,0,False,False,BEACON
381,2,134,67.0,2.0455362796783447,0.0,1,2,0.5,0.1783408380854471,0.16260683061923942,0.1900081828313001,SUSPICIOUS,False,1,0,False,False,BEACON
382,7,483,69.0,0.6823453505833944,0.9649824375073569,2,3,0.5714285714285714,0.1551215875948765,0.16279383761615138,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
383,9,615,68.33333333333333,0.3840380012989044,0.7128042183675093,2,3,0.5555555555555556,0.051564931060793406,0.16294344321368093,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
384,9,615,68.33333333333333,0.3840380012989044,0.7128042183675093,2,3,0.5555555555555556,0.051564931060793406,0.16306312769170458,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
385,9,601,66.77777777777777,0.38453787565231323,0.7139717658203778,2,3,0.4444444444444444,0.05156913731124202,0.1631588752741235,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
386,13,892,68.61538461538461,0.4055747985839844,0.7354001370928981,2,4,0.5384615384615384,0.1751511743522869,0.16323547334005864,0.1900081828313001,SUSPICIOUS,False,1,0,False,True,BEACON
387,8,543,67.875,0.5490184852055141,0.8705992162281593,2,4,0.5,0.14861935072342713,0.16329675179280675,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
388,7,483,69.0,0.6395219564437866,0.9067290495833419,2,3,0.5714285714285714,0.15948529579236137,0.16334577455500524,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
389,10,675,67.5,0.5401000181833903,0.8034374022507358,2,3,0.5,0.12168437731237347,0.16338499276476404,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
390,9,615,68.33333333333333,0.38391315937042236,0.7117946353826916,2,3,0.5555555555555556,0.050531366696525026,0.16341636733257106,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
391,6,384,64.0,0.6142610549926758,0.8185149870115419,2,3,0.3333333333333333,0.14746315582998604,0.1634414669868167,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
392,6,384,64.0,0.6142610549926758,0.8185149870115419,2,3,0.3333333333333333,0.14746315582998604,0.16346154671021318,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
393,8,543,67.875,0.585153477532523,0.9252092323021572,2,4,0.5,0.1549417330557229,0.1634776104889304,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
394,5,351,70.2,0.512384295463562,0.8874756327432728,2,3,0.6,0.1495144584950754,0.16349046151190416,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
395,7,483,69.0,0.6826791365941366,0.9654544820207323,2,3,0.5714285714285714,0.1551215875948765,0.16350074233028317,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
396,9,615,68.33333333333333,0.3519205152988434,0.6881702254353582,2,3,0.5555555555555556,0.0428473706123873,0.16350896698498638,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
397,9,615,68.33333333333333,0.3519205152988434,0.6881702254353582,2,3,0.5555555555555556,0.0428473706123873,0.16351554670874893,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
398,6,384,64.0,0.5634727954864502,0.8000115082284829,2,3,0.3333333333333333,0.13515924149653502,0.163520810487759,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
399,6,384,64.0,0.5634727954864502,0.8000115082284829,2,3,0.3333333333333333,0.13515924149653502,0.16352502151096704,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
400,9,609,67.66666666666667,0.5121344327926636,0.8870428579023699,2,4,0.4444444444444444,0.13435315664321623,0.16352839032953348,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
401,6,417,69.5,0.40970759391784667,0.8194151878356933,2,3,0.5,0.08925431336355916,0.16353108538438663,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
402,7,483,69.0,0.6823460658391317,0.964983449031314,2,3,0.5714285714285714,0.1551215875948765,0.16353324142826914,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
403,9,615,68.33333333333333,0.38391342759132385,0.711974712770445,2,3,0.5555555555555556,0.050531366696525026,0.16353496626337516,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
404,9,615,68.33333333333333,0.38391342759132385,0.711974712770445,2,3,0.5555555555555556,0.050531366696525026,0.16353634613145995,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
405,5,318,63.6,0.7685768604278564,0.8490908147907404,2,3,0.4,0.16562349656766673,0.1635374500259278,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
406,5,318,63.6,0.7685768604278564,0.8490908147907404,2,3,0.4,0.16562349656766673,0.16353833314150207,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
407,5,326,65.2,1.0240193009376526,1.023519642393844,2,3,0.4,0.160852261707509,0.1635390396339615,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
408,2,134,67.0,2.046538829803467,0.0,1,2,0.5,0.1783408380854471,0.16353960482792904,0.1900081828313001,SUSPICIOUS,False,1,0,False,False,BEACON
409,7,483,69.0,0.6398559014002482,0.9078573885945538,2,3,0.5714285714285714,0.15948529579236137,0.16354005698310306,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
410,9,615,68.33333333333333,0.3519207835197449,0.6392059946232763,2,3,0.5555555555555556,0.04981035447112048,0.16354041870724229,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
411,9,615,68.33333333333333,0.3519207835197449,0.6392059946232763,2,3,0.5555555555555556,0.04981035447112048,0.16354070808655366,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
412,9,601,66.77777777777777,0.3839136064052582,0.712693243738419,2,3,0.4444444444444444,0.05156913731124202,0.16354093959000277,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
413,9,601,66.77777777777777,0.3839136064052582,0.712693243738419,2,3,0.4444444444444444,0.05156913731124202,0.16352803984812136,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
414,8,543,67.875,0.58543975012643,0.9256615601765364,2,4,0.5,0.15647332594380958,0.16351772005461623,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
415,5,351,70.2,0.5123847723007202,0.8874764586494578,2,3,0.6,0.1495144584950754,0.16350946421981216,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
416,7,483,69.0,0.6826798518498739,0.9654554934212436,2,3,0.5714285714285714,0.1551215875948765,0.16350285955196886,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
417,9,615,68.33333333333333,0.38403868675231934,0.7124467846602506,2,3,0.5555555555555556,0.051564931060793406,0.16349757581769425,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
418,9,615,68.33333333333333,0.38403868675231934,0.7124467846602506,2,3,0.5555555555555556,0.051564931060793406,0.16349334883027455,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
419,6,384,64.0,0.5682723045349121,0.7394471507091895,2,3,0.3333333333333333,0.12575507000135577,0.16348996724033882,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
420,6,384,64.0,0.5682723045349121,0.7394471507091895,2,3,0.3333333333333333,0.12575507000135577,0.1634872619683902,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
421,9,609,67.66666666666667,0.4827665388584137,0.8381671434436752,2,4,0.4444444444444444,0.13221626391309327,0.1634850977508313,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
422,6,417,69.5,0.40930805206298826,0.8186161041259764,2,3,0.5,0.08925431336355916,0.16348336637678418,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
423,6,423,70.5,0.40950813293457033,0.8190162658691407,2,2,0.6666666666666666,0.08633210264126823,0.16348198127754648,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
424,9,615,68.33333333333333,0.3840388357639313,0.7126262827851007,2,3,0.5555555555555556,0.051564931060793406,0.16348087319815635,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
425,5,318,63.6,0.7691487073898315,0.85055565716494,2,3,0.4,0.16739860496051429,0.16347998673464426,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
426,5,318,63.6,0.7691487073898315,0.85055565716494,2,3,0.4,0.16739860496051429,0.16347927756383457,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
427,5,326,65.2,1.0241024494171143,1.0241056482481454,2,3,0.4,0.160852261707509,0.1634787102271868,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
428,2,134,67.0,2.0445849895477295,0.0,1,2,0.5,0.1783408380854471,0.1634782563578686,0.1900081828313001,SUSPICIOUS,False,1,0,False,False,BEACON
429,7,483,69.0,0.6391622225443522,0.9068855245289676,2,3,0.5714285714285714,0.15948529579236137,0.16347789326241402,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
430,9,615,68.33333333333333,0.3520229458808899,0.6389821035416212,2,3,0.5555555555555556,0.04981035447112048,0.1634776027860504,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
431,9,615,68.33333333333333,0.3520229458808899,0.6389821035416212,2,3,0.5555555555555556,0.04981035447112048,0.16347737040495947,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
432,9,601,66.77777777777777,0.3842979669570923,0.7130472738429277,2,3,0.4444444444444444,0.05156913731124202,0.16347718450008675,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
433,9,601,66.77777777777777,0.3842979669570923,0.7130472738429277,2,3,0.4444444444444444,0.05156913731124202,0.16347703577618855,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
434,9,609,67.66666666666667,0.512022078037262,0.8865595930347647,2,4,0.4444444444444444,0.13435315664321623,0.16347691679707,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
435,6,417,69.5,0.40951762199401853,0.8185350143447396,2,3,0.5,0.08925431336355916,0.16347682161377514,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
436,7,483,69.0,0.6823625961939493,0.9646527222206742,2,3,0.5714285714285714,0.1551215875948765,0.16347674546713925,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
437,9,615,68.33333333333333,0.3841729760169983,0.7122162309298413,2,3,0.5555555555555556,0.051564931060793406,0.16347668454983055,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
438,9,615,68.33333333333333,0.3841729760169983,0.7122162309298413,2,3,0.5555555555555556,0.051564931060793406,0.1634766358159836,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
439,5,318,63.6,0.7683460116386414,0.8487345121865927,2,3,0.4,0.16562349656766673,0.16347659682890603,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
440,5,318,63.6,0.7683460116386414,0.8487345121865927,2,3,0.4,0.16562349656766673,0.16347656563924395,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
441,9,609,67.66666666666667,0.5121473670005798,0.886776425266599,2,4,0.4444444444444444,0.13739364963433665,0.16347654068751433,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
442,6,417,69.5,0.4097179412841797,0.8194358825683595,2,3,0.5,0.08925431336355916,0.16347652072613061,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
443,7,483,69.0,0.6398298343022665,0.9079207314384107,2,3,0.5714285714285714,0.15948529579236137,0.16347650475702363,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
444,9,615,68.33333333333333,0.35189807415008545,0.638850647732567,2,3,0.5555555555555556,0.04981035447112048,0.16347649198173808,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
445,9,615,68.33333333333333,0.35189807415008545,0.638850647732567,2,3,0.5555555555555556,0.04981035447112048,0.16347648176150964,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
446,5,318,63.6,0.7682781219482422,0.8492354842339436,2,3,0.4,0.16739860496051429,0.16347647358532685,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
447,5,318,63.6,0.7682781219482422,0.8492354842339436,2,3,0.4,0.16739860496051429,0.16347646704438062,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
448,5,326,65.2,1.0244649052619934,1.0244649968461474,2,3,0.4,0.160852261707509,0.16347646181162367,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
449,2,134,67.0,2.0495424270629883,0.0,1,2,0.5,0.1783408380854471,0.16347645762541807,0.1900081828313001,SUSPICIOUS,False,1,0,False,False,BEACON
450,7,483,69.0,0.6825143496195475,0.9652217400046422,2,3,0.5714285714285714,0.1551215875948765,0.16347645427645363,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
451,9,615,68.33333333333333,0.3844142258167267,0.7126079799950483,2,3,0.5555555555555556,0.051564931060793406,0.16347645159728208,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
452,9,615,68.33333333333333,0.3844142258167267,0.7126079799950483,2,3,0.5555555555555556,0.051564931060793406,0.1634764494539448,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
453,9,601,66.77777777777777,0.3842892646789551,0.7123167056926288,2,3,0.4444444444444444,0.05156913731124202,0.163476447739275,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
454,9,601,66.77777777777777,0.3842892646789551,0.7123167056926288,2,3,0.4444444444444444,0.05156913731124202,0.16347644636753916,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
455,8,543,67.875,0.5842982700892857,0.9238567218414051,2,4,0.5,0.1549417330557229,0.16347644527015048,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
456,5,351,70.2,0.511385977268219,0.8857464949068182,2,3,0.6,0.14537784416369437,0.16347644439223952,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
457,7,483,69.0,0.6398573716481527,0.9078130551368723,2,3,0.5714285714285714,0.15948529579236137,0.16347644368991077,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
458,9,615,68.33333333333333,0.35242146253585815,0.6398829908394947,2,3,0.5555555555555556,0.052115350607415234,0.16347644312804777,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
459,9,615,68.33333333333333,0.35242146253585815,0.6398829908394947,2,3,0.5555555555555556,0.052115350607415234,0.16347644267855738,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
460,6,384,64.0,0.6144630908966064,0.8188681363367356,2,3,0.3333333333333333,0.14746315582998604,0.16347644231896508,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
461,4,252,63.0,0.6821813583374023,0.9647501289588547,2,3,0.5,0.16805984768183668,0.1634764420312912,0.1900081828313001,NORMAL,False,0,0,False,False,BEACON
462,2,134,67.0,2.048543930053711,0.0,1,2,0.5,0.1783408380854471,0.16347644180115212,0.1900081828313001,SUSPICIOUS,False,1,0,False,False,BEACON
463,2,134,67.0,2.048543930053711,0.0,1,2,0.5,0.1783408380854471,0.16347644161704084,0.1900081828313001,SUSPICIOUS,False,2,0,False,False,BEACON
464,7,489,69.85714285714286,0.5115528106689453,0.7823586914263193,2,2,0.5714285714285714,0.11620470459613819,0.16347644146975182,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
465,9,615,68.33333333333333,0.3842894732952118,0.7124979119146732,2,3,0.5555555555555556,0.051564931060793406,0.16347644135192063,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
466,8,541,67.625,0.1462531430380685,0.35620894803352193,2,3,0.5,0.06845203017552892,0.16347644125765565,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
467,9,601,66.77777777777777,0.38341468572616577,0.7104529499820111,2,3,0.4444444444444444,0.04973429223576176,0.1634764411822437,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
468,8,543,67.875,0.5485922949654716,0.8684357936974999,2,4,0.5,0.14861935072342713,0.16347644112191412,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
469,5,351,70.2,0.4479004144668579,0.7757862745877561,2,3,0.6,0.11975092486028804,0.16347644107365045,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
470,7,483,69.0,0.6398577292760214,0.9079067857377691,2,3,0.5714285714285714,0.15948529579236137,0.1634764410350395,0.1900081828313001,NORMAL,False,0,0,False,True,BEACON
471,112,6875,61.38392857142857,0.03006538829287967,0.2166035862592609,3,3,0.9285714285714286,0.23787350904110627,0.16347644100415076,0.1900081828313001,SUSPICIOUS,False,1,1,True,True,BURST
472,434,26211,60.394009216589865,0.010067046101594356,0.11287959333614134,3,3,0.9815668202764977,0.23841106210776852,0.16347644097943975,0.1900081828313001,SUSPICIOUS,False,2,2,True,True,BURST
473,750,45136,60.181333333333335,0.004448944799731348,0.04636693620980125,3,3,0.9946666666666667,0.2346563986330117,0.16347644097943975,0.1900081828313001,ATTACK,True,3,3,True,True,BURST
474,1017,61172,60.14945919370698,0.004285465309939046,0.04283737093257222,3,3,0.9960668633235005,0.2346563986330117,0.16347644097943975,0.1900081828313001,ATTACK,True,4,4,True,True,BURST
475,1368,82236,60.1140350877193,0.0031894889292964643,0.027957428646425496,3,3,0.9985380116959064,0.2367995766165485,0.16347644097943975,0.1900081828313001,ATTACK,True,5,5,True,True,BURST
476,1545,92780,60.05177993527508,0.0031515020162948054,0.027790935609032147,2,1,1.0,0.2385225955272936,0.16347644097943975,0.1900081828313001,ATTACK,True,6,6,True,True,BURST
477,1542,92600,60.05188067444877,0.0031576374766890064,0.027846922238448618,2,1,1.0,0.2385225955272936,0.16347644097943975,0.1900081828313001,ATTACK,True,7,7,True,True,BURST
478,1523,91460,60.05252790544977,0.003196399565908505,0.02801213417830528,2,1,1.0,0.2385225955272936,0.16347644097943975,0.1900081828313001,ATTACK,True,8,8,True,True,BURST
